CustomerID,DaysSinceLast,Churned,ChurnRiskScore
19617,282,1,1.0
19618,460,1,1.0
19619,71,0,0.394
19620,36,0,0.2
19621,1,0,0.006
19622,415,1,1.0
19623,58,0,0.322
19624,730,1,1.0
19625,648,1,1.0
19626,5,0,0.028
19627,122,1,0.678
19628,663,1,1.0
19629,194,1,1.0
19630,77,1,0.428
19631,595,1,1.0
19632,263,1,1.0
19633,543,1,1.0
19634,103,1,0.572
19635,72,0,0.4
19636,236,1,1.0
19637,182,1,1.0
19638,81,0,0.45
19639,19,0,0.106
19640,36,0,0.2
19641,220,1,1.0
19642,158,1,0.878
19643,3,0,0.017
19644,176,1,0.978
19645,64,0,0.356
19646,394,1,1.0
19647,1,0,0.006
19648,9,0,0.05
19649,730,0,1.0
19650,185,1,1.0
19651,55,0,0.306
19652,33,0,0.183
19653,100,1,0.556
19654,411,1,1.0
19655,14,0,0.078
19656,20,0,0.111
19657,58,0,0.322
19658,11,0,0.061
19659,85,0,0.472
19660,537,1,1.0
19661,23,0,0.128
19662,10,0,0.056
19663,229,1,1.0
19664,730,0,1.0
19665,9,0,0.05
19666,49,0,0.272
19667,373,1,1.0
19668,22,0,0.122
19669,267,1,1.0
19670,29,0,0.161
19671,470,1,1.0
19672,214,1,1.0
19673,3,0,0.017
19674,483,1,1.0
19675,210,1,1.0
19676,25,0,0.139
19677,14,0,0.078
19678,390,1,1.0
19679,354,1,1.0
19680,197,1,1.0
19681,6,0,0.033
19682,60,0,0.333
19683,505,1,1.0
19684,6,0,0.033
19685,273,1,1.0
19686,4,0,0.022
19687,110,1,0.611
19688,57,0,0.317
19689,314,1,1.0
19690,18,0,0.1
19691,10,0,0.056
19692,6,1,0.033
19693,64,0,0.356
19694,504,1,1.0
19695,87,0,0.483
19696,691,1,1.0
19697,10,0,0.056
19698,517,1,1.0
19699,306,1,1.0
19700,68,0,0.378
19701,73,0,0.406
19702,518,1,1.0
19703,79,0,0.439
19704,183,1,1.0
19705,35,0,0.194
19706,338,1,1.0
19707,0,0,0.0
19708,62,0,0.344
19709,72,0,0.4
19710,131,1,0.728
19711,730,1,1.0
19712,91,1,0.506
19713,42,0,0.233
19714,69,0,0.383
19715,0,0,0.0
19716,131,1,0.728
19717,540,1,1.0
19718,39,0,0.217
19719,245,1,1.0
19720,7,0,0.039
19721,141,1,0.783
19722,80,0,0.444
19723,317,1,1.0
19724,64,0,0.356
19725,108,1,0.6
19726,0,0,0.0
19727,90,0,0.5
19728,43,0,0.239
19729,287,1,1.0
19730,55,0,0.306
19731,77,1,0.428
19732,12,0,0.067
19733,629,1,1.0
19734,549,1,1.0
19735,8,0,0.044
19736,24,0,0.133
19737,55,0,0.306
19738,50,0,0.278
19739,278,1,1.0
19740,50,0,0.278
19741,270,1,1.0
19742,11,0,0.061
19743,285,1,1.0
19744,87,0,0.483
19745,80,0,0.444
19746,178,1,0.989
19747,93,1,0.517
19748,198,1,1.0
19749,243,1,1.0
19750,58,0,0.322
19751,79,0,0.439
19752,44,0,0.244
19753,7,0,0.039
19754,57,0,0.317
19755,97,1,0.539
19756,108,1,0.6
19757,155,1,0.861
19758,84,0,0.467
19759,471,1,1.0
19760,55,1,0.306
19761,81,0,0.45
19762,88,0,0.489
19763,59,0,0.328
19764,242,1,1.0
19765,730,1,1.0
19766,61,0,0.339
19767,52,1,0.289
19768,308,1,1.0
19769,70,0,0.389
19770,58,0,0.322
19771,252,1,1.0
19772,185,1,1.0
19773,88,0,0.489
19774,20,0,0.111
19775,730,1,1.0
19776,404,1,1.0
19777,730,1,1.0
19778,273,1,1.0
19779,353,1,1.0
19780,77,0,0.428
19781,13,0,0.072
19782,414,1,1.0
19783,2,0,0.011
19784,13,0,0.072
19785,408,1,1.0
19786,70,0,0.389
19787,262,1,1.0
19788,587,1,1.0
19789,342,1,1.0
19790,388,1,1.0
19791,183,1,1.0
19792,22,0,0.122
19793,43,0,0.239
19794,43,0,0.239
19795,182,1,1.0
19796,11,0,0.061
19797,22,0,0.122
19798,114,1,0.633
19799,43,0,0.239
19800,25,0,0.139
19801,4,0,0.022
19802,0,0,0.0
19803,10,1,0.056
19804,110,1,0.611
19805,5,0,0.028
19806,374,1,1.0
19807,110,1,0.611
19808,230,1,1.0
19809,69,1,0.383
19810,68,0,0.378
19811,14,0,0.078
19812,80,0,0.444
19813,69,0,0.383
19814,459,1,1.0
19815,302,1,1.0
19816,150,1,0.833
19817,41,0,0.228
19818,202,1,1.0
19819,7,0,0.039
19820,384,1,1.0
19821,491,1,1.0
19822,146,1,0.811
19823,378,1,1.0
19824,56,0,0.311
19825,454,1,1.0
19826,396,1,1.0
19827,730,1,1.0
19828,293,1,1.0
19829,71,0,0.394
19830,412,1,1.0
19831,83,0,0.461
19832,395,1,1.0
19833,143,1,0.794
19834,84,0,0.467
19835,260,1,1.0
19836,222,0,1.0
19837,567,1,1.0
19838,12,0,0.067
19839,71,0,0.394
19840,97,1,0.539
19841,90,0,0.5
19842,475,1,1.0
19843,85,1,0.472
19844,23,0,0.128
19845,181,1,1.0
19846,56,0,0.311
19847,60,0,0.333
19848,68,0,0.378
19849,730,1,1.0
19850,402,1,1.0
19851,283,1,1.0
19852,406,1,1.0
19853,79,0,0.439
19854,320,1,1.0
19855,55,0,0.306
19856,20,1,0.111
19857,1,0,0.006
19858,231,1,1.0
19859,89,0,0.494
19860,406,1,1.0
19861,268,1,1.0
19862,310,1,1.0
19863,61,0,0.339
19864,6,0,0.033
19865,56,0,0.311
19866,120,1,0.667
19867,71,0,0.394
19868,99,1,0.55
19869,123,1,0.683
19870,730,1,1.0
19871,459,1,1.0
19872,472,1,1.0
19873,8,0,0.044
19874,76,0,0.422
19875,22,0,0.122
19876,38,0,0.211
19877,730,1,1.0
19878,3,0,0.017
19879,80,0,0.444
19880,489,1,1.0
19881,476,1,1.0
19882,730,1,1.0
19883,0,0,0.0
19884,57,0,0.317
19885,138,1,0.767
19886,88,0,0.489
19887,0,0,0.0
19888,2,0,0.011
19889,0,0,0.0
19890,5,0,0.028
19891,89,1,0.494
19892,296,1,1.0
19893,80,0,0.444
19894,11,0,0.061
19895,549,1,1.0
19896,124,1,0.689
19897,0,0,0.0
19898,102,1,0.567
19899,75,0,0.417
19900,64,0,0.356
19901,0,0,0.0
19902,74,0,0.411
19903,195,1,1.0
19904,434,1,1.0
19905,532,1,1.0
19906,481,1,1.0
19907,353,1,1.0
19908,264,1,1.0
19909,505,1,1.0
19910,218,1,1.0
19911,194,1,1.0
19912,105,0,0.583
19913,139,1,0.772
19914,474,1,1.0
19915,91,1,0.506
19916,48,0,0.267
19917,176,1,0.978
19918,7,0,0.039
19919,56,0,0.311
19920,89,0,0.494
19921,16,0,0.089
19922,5,0,0.028
19923,453,1,1.0
19924,64,0,0.356
19925,4,0,0.022
19926,1,0,0.006
19927,270,1,1.0
19928,486,1,1.0
19929,182,1,1.0
19930,125,1,0.694
19931,100,1,0.556
19932,9,0,0.05
19933,48,0,0.267
19934,730,1,1.0
19935,66,0,0.367
19936,158,1,0.878
19937,211,1,1.0
19938,230,1,1.0
19939,33,0,0.183
19940,335,1,1.0
19941,54,0,0.3
19942,71,0,0.394
19943,11,0,0.061
19944,246,1,1.0
19945,446,1,1.0
19946,29,0,0.161
19947,168,1,0.933
19948,6,1,0.033
19949,145,1,0.806
19950,195,1,1.0
19951,505,0,1.0
19952,3,0,0.017
19953,339,0,1.0
19954,53,0,0.294
19955,147,1,0.817
19956,154,1,0.856
19957,663,1,1.0
19958,45,0,0.25
19959,25,0,0.139
19960,14,0,0.078
19961,310,1,1.0
19962,265,1,1.0
19963,537,1,1.0
19964,16,0,0.089
19965,95,1,0.528
19966,303,1,1.0
19967,99,1,0.55
19968,302,1,1.0
19969,730,1,1.0
19970,78,0,0.433
19971,16,0,0.089
19972,91,1,0.506
19973,399,1,1.0
19974,289,1,1.0
19975,81,0,0.45
19976,215,1,1.0
19977,124,1,0.689
19978,141,1,0.783
19979,378,1,1.0
19980,13,0,0.072
19981,297,1,1.0
19982,63,0,0.35
19983,246,1,1.0
19984,42,0,0.233
19985,11,0,0.061
19986,600,1,1.0
19987,2,0,0.011
19988,143,1,0.794
19989,380,1,1.0
19990,273,1,1.0
19991,476,1,1.0
19992,53,0,0.294
19993,367,1,1.0
19994,373,1,1.0
19995,49,0,0.272
19996,47,0,0.261
19997,453,1,1.0
19998,94,1,0.522
19999,172,1,0.956
