CustomerID,SignupDate,AgeGroup,Gender,Country,City,PreferredChannel,LoyaltyTier,EmailOptIn,CustomerType
16853,2023-09-18,55-64,M,United Kingdom,City_173,Web,Silver,1,loyal
16854,2023-08-26,45-54,F,United Kingdom,City_175,Web,Gold,1,occasional
16855,2023-08-07,45-54,M,Portugal,City_44,Web,Silver,1,at_risk
16856,2023-05-20,25-34,F,United Kingdom,City_118,Web,Bronze,1,occasional
16857,2023-04-22,45-54,F,Germany,City_174,Mobile App,Bronze,0,occasional
16858,2023-07-25,35-44,F,EIRE,City_161,Web,Bronze,1,at_risk
16859,2023-08-26,35-44,F,United Kingdom,City_151,Web,Bronze,0,at_risk
16860,2023-03-22,35-44,M,France,City_8,Mobile App,Silver,0,loyal
16861,2023-04-11,35-44,M,France,City_110,In-Store,Bronze,0,occasional
16862,2023-07-19,18-24,F,France,City_138,Mobile App,Bronze,0,one_time
16863,2023-07-09,18-24,F,United Kingdom,City_76,Web,Bronze,1,loyal
16864,2023-04-20,35-44,F,United Kingdom,City_86,In-Store,Bronze,1,occasional
16865,2023-08-28,25-34,M,United Kingdom,City_169,Phone,Bronze,1,occasional
16866,2023-04-12,35-44,M,United Kingdom,City_121,Web,Bronze,1,one_time
16867,2023-02-21,35-44,M,United Kingdom,City_75,Web,Bronze,0,occasional
16868,2024-02-21,35-44,M,United Kingdom,City_12,Web,Silver,1,occasional
16869,2023-09-28,18-24,F,United Kingdom,City_107,Web,Bronze,0,loyal
16870,2023-05-20,45-54,F,United Kingdom,City_172,Web,Bronze,1,occasional
16871,2023-04-29,45-54,F,United Kingdom,City_191,Phone,Gold,1,occasional
16872,2023-02-02,25-34,F,United Kingdom,City_12,Web,Gold,1,occasional
16873,2023-08-18,45-54,M,United Kingdom,City_50,Mobile App,Bronze,1,one_time
16874,2023-09-20,45-54,F,United Kingdom,City_28,Web,Bronze,1,occasional
16875,2023-10-08,45-54,M,United Kingdom,City_131,Phone,Gold,1,occasional
16876,2023-04-13,45-54,M,United Kingdom,City_9,In-Store,Bronze,1,occasional
16877,2023-06-10,35-44,F,United Kingdom,City_69,Mobile App,Gold,1,loyal
16878,2023-10-31,35-44,F,United Kingdom,City_119,Web,Bronze,1,loyal
16879,2023-07-30,25-34,F,Germany,City_67,Mobile App,Bronze,1,occasional
16880,2023-04-27,25-34,F,United Kingdom,City_146,In-Store,Bronze,1,loyal
16881,2023-09-13,45-54,M,United Kingdom,City_108,Web,Gold,1,loyal
16882,2023-12-15,45-54,M,United Kingdom,City_86,Mobile App,Gold,1,occasional
16883,2023-05-14,35-44,F,United Kingdom,City_42,Web,Silver,1,occasional
16884,2023-12-08,55-64,Other,Germany,City_65,Web,Bronze,1,occasional
16885,2023-07-21,25-34,M,United Kingdom,City_194,Web,Bronze,1,one_time
16886,2023-05-21,55-64,F,United Kingdom,City_128,Web,Bronze,0,loyal
16887,2023-08-31,65+,M,United Kingdom,City_108,Web,Bronze,1,one_time
16888,2023-07-24,45-54,F,United Kingdom,City_121,Web,Silver,1,occasional
16889,2023-11-02,35-44,M,France,City_45,Web,Bronze,0,at_risk
16890,2023-05-28,18-24,M,United Kingdom,City_137,Mobile App,Gold,0,one_time
16891,2023-07-02,35-44,M,Spain,City_85,Mobile App,Bronze,1,one_time
16892,2023-07-23,18-24,M,United Kingdom,City_136,Web,Bronze,1,occasional
16893,2024-01-06,35-44,M,United Kingdom,City_69,Web,Bronze,1,occasional
16894,2023-04-11,25-34,F,United Kingdom,City_194,Mobile App,Bronze,1,loyal
16895,2023-06-27,25-34,F,United Kingdom,City_37,In-Store,Bronze,1,one_time
16896,2023-08-11,55-64,F,United Kingdom,City_103,Mobile App,Silver,1,loyal
16897,2023-11-04,25-34,F,United Kingdom,City_6,Web,Silver,1,one_time
16898,2023-09-10,55-64,M,United Kingdom,City_34,Web,Bronze,1,at_risk
16899,2023-09-07,55-64,F,United Kingdom,City_67,Web,Silver,1,one_time
16900,2023-05-14,45-54,M,United Kingdom,City_80,Mobile App,Silver,1,at_risk
16901,2023-12-29,25-34,F,United Kingdom,City_69,Web,Bronze,1,occasional
16902,2023-08-11,65+,Other,United Kingdom,City_8,In-Store,Bronze,1,occasional
16903,2023-03-09,18-24,F,United Kingdom,City_174,Mobile App,Bronze,1,occasional
16904,2023-05-21,55-64,F,United Kingdom,City_179,Web,Bronze,0,loyal
16905,2023-09-13,25-34,F,United Kingdom,City_130,Phone,Bronze,0,occasional
16906,2023-12-29,45-54,F,France,City_19,Web,Bronze,0,occasional
16907,2023-10-29,25-34,F,United Kingdom,City_114,Web,Silver,0,occasional
16908,2024-01-19,25-34,F,United Kingdom,City_25,Web,Platinum,1,occasional
16909,2023-04-20,55-64,M,United Kingdom,City_38,Mobile App,Bronze,1,occasional
16910,2023-07-04,35-44,F,United Kingdom,City_76,Web,Silver,1,loyal
16911,2023-11-10,45-54,F,Germany,City_173,Mobile App,Bronze,0,one_time
16912,2023-04-28,35-44,M,United Kingdom,City_77,Web,Bronze,0,loyal
16913,2023-05-22,35-44,F,United Kingdom,City_82,Web,Silver,0,occasional
16914,2023-07-04,25-34,M,United Kingdom,City_25,Web,Silver,0,occasional
16915,2023-08-07,45-54,M,Spain,City_16,Mobile App,Silver,0,one_time
16916,2024-01-27,35-44,F,United Kingdom,City_62,Phone,Silver,0,one_time
16917,2023-06-20,35-44,M,Switzerland,City_21,Web,Bronze,1,at_risk
16918,2023-12-09,45-54,M,United Kingdom,City_177,Phone,Silver,1,loyal
16919,2023-05-22,35-44,M,United Kingdom,City_42,Web,Bronze,0,occasional
16920,2023-10-20,35-44,F,France,City_164,Web,Bronze,0,occasional
16921,2023-06-04,35-44,F,United Kingdom,City_96,Web,Bronze,1,loyal
16922,2023-06-17,25-34,F,United Kingdom,City_122,In-Store,Silver,0,one_time
16923,2023-09-08,55-64,F,United Kingdom,City_77,Web,Bronze,1,one_time
16924,2023-10-28,18-24,F,Spain,City_177,Web,Bronze,1,occasional
16925,2023-07-31,35-44,F,United Kingdom,City_24,Web,Silver,1,at_risk
16926,2024-02-11,25-34,M,United Kingdom,City_148,Web,Bronze,0,loyal
16927,2023-12-18,55-64,F,United Kingdom,City_51,Mobile App,Gold,0,occasional
16928,2023-05-10,25-34,M,United Kingdom,City_122,Web,Silver,1,one_time
16929,2023-03-21,18-24,M,United Kingdom,City_106,Web,Bronze,0,at_risk
16930,2023-06-05,25-34,M,United Kingdom,City_121,Web,Silver,0,at_risk
16931,2023-03-01,25-34,M,United Kingdom,City_15,Web,Bronze,1,loyal
16932,2023-07-11,55-64,M,United Kingdom,City_167,Web,Bronze,0,occasional
16933,2023-05-19,25-34,F,United Kingdom,City_29,Web,Bronze,1,occasional
16934,2023-11-20,35-44,F,United Kingdom,City_7,Web,Gold,0,occasional
16935,2023-10-25,45-54,F,Germany,City_30,Mobile App,Silver,1,occasional
16936,2023-07-15,65+,Other,United Kingdom,City_117,Mobile App,Bronze,0,occasional
16937,2023-08-06,55-64,M,United Kingdom,City_169,Web,Bronze,0,at_risk
16938,2023-12-29,35-44,F,United Kingdom,City_177,Web,Bronze,1,loyal
16939,2023-10-31,45-54,M,Germany,City_185,Web,Platinum,0,one_time
16940,2023-09-22,45-54,F,United Kingdom,City_146,Mobile App,Bronze,1,occasional
16941,2023-04-28,45-54,M,United Kingdom,City_96,Phone,Gold,0,occasional
16942,2023-07-31,35-44,M,United Kingdom,City_36,Phone,Silver,0,one_time
16943,2023-08-10,45-54,M,United Kingdom,City_42,Web,Platinum,0,one_time
16944,2023-07-10,35-44,M,Australia,City_172,Web,Silver,1,loyal
16945,2023-09-08,25-34,F,Germany,City_57,Web,Bronze,1,loyal
16946,2023-03-29,25-34,F,United Kingdom,City_69,Web,Silver,1,occasional
16947,2023-06-18,35-44,F,United Kingdom,City_130,Web,Bronze,1,occasional
16948,2024-03-12,35-44,F,United Kingdom,City_100,Web,Silver,0,occasional
16949,2023-02-19,35-44,M,Spain,City_9,Web,Bronze,1,occasional
16950,2023-02-09,35-44,F,Australia,City_167,Web,Bronze,1,occasional
16951,2023-06-18,65+,M,United Kingdom,City_182,In-Store,Gold,1,one_time
16952,2023-06-14,18-24,M,United Kingdom,City_146,Phone,Bronze,1,at_risk
16953,2023-06-29,25-34,M,Germany,City_95,Web,Silver,1,occasional
16954,2023-06-01,25-34,M,France,City_154,Web,Bronze,0,occasional
16955,2023-09-21,45-54,M,United Kingdom,City_141,Web,Silver,0,one_time
16956,2023-06-18,25-34,F,United Kingdom,City_124,Phone,Bronze,1,occasional
16957,2023-05-20,45-54,M,France,City_131,Web,Bronze,1,one_time
16958,2023-05-08,35-44,F,United Kingdom,City_150,Web,Gold,0,occasional
16959,2023-04-18,25-34,F,United Kingdom,City_37,Mobile App,Silver,1,loyal
16960,2023-04-09,65+,F,United Kingdom,City_144,Mobile App,Bronze,1,occasional
16961,2023-03-16,35-44,F,United Kingdom,City_45,Phone,Gold,1,occasional
16962,2024-01-27,35-44,F,United Kingdom,City_131,Web,Silver,1,one_time
16963,2023-09-29,25-34,F,France,City_158,Web,Bronze,1,one_time
16964,2023-03-15,35-44,F,United Kingdom,City_153,Web,Bronze,0,loyal
16965,2023-07-01,65+,F,United Kingdom,City_22,Web,Bronze,1,one_time
16966,2023-07-11,45-54,F,United Kingdom,City_112,Mobile App,Bronze,0,occasional
16967,2023-04-01,25-34,M,United Kingdom,City_79,Web,Gold,1,occasional
16968,2023-05-02,25-34,M,United Kingdom,City_60,Web,Bronze,1,loyal
16969,2023-10-25,25-34,F,United Kingdom,City_127,Web,Platinum,1,occasional
16970,2023-05-08,25-34,F,Germany,City_131,Web,Bronze,1,loyal
16971,2023-07-26,25-34,F,EIRE,City_87,Web,Silver,1,at_risk
16972,2024-04-10,45-54,M,United Kingdom,City_133,Mobile App,Silver,1,loyal
16973,2023-06-20,55-64,M,United Kingdom,City_140,Web,Bronze,1,occasional
16974,2023-03-16,55-64,F,United Kingdom,City_104,Web,Bronze,1,occasional
16975,2023-12-09,35-44,Other,United Kingdom,City_124,Web,Silver,1,occasional
16976,2023-12-02,55-64,F,United Kingdom,City_77,Web,Silver,1,occasional
16977,2023-05-04,35-44,M,United Kingdom,City_180,Web,Bronze,1,loyal
16978,2023-05-06,55-64,M,United Kingdom,City_45,Web,Gold,1,one_time
16979,2023-01-16,55-64,F,United Kingdom,City_13,Web,Bronze,1,occasional
16980,2024-01-02,25-34,F,EIRE,City_199,Mobile App,Bronze,1,one_time
16981,2023-07-15,65+,M,France,City_199,Web,Bronze,1,one_time
16982,2023-05-24,25-34,F,United Kingdom,City_48,Web,Platinum,1,at_risk
16983,2024-03-07,35-44,M,Switzerland,City_96,In-Store,Bronze,0,occasional
16984,2023-10-09,25-34,F,United Kingdom,City_174,Phone,Silver,1,one_time
16985,2023-05-15,65+,M,Netherlands,City_165,Phone,Silver,1,occasional
16986,2023-04-20,35-44,F,United Kingdom,City_50,Phone,Gold,1,at_risk
16987,2023-06-15,55-64,F,United Kingdom,City_25,Web,Bronze,1,one_time
16988,2023-11-23,35-44,F,Australia,City_165,Mobile App,Bronze,1,loyal
16989,2023-08-13,25-34,M,United Kingdom,City_8,Web,Bronze,1,occasional
16990,2023-08-21,35-44,F,United Kingdom,City_29,Mobile App,Silver,1,one_time
16991,2023-04-03,25-34,Other,United Kingdom,City_8,Web,Bronze,1,occasional
16992,2024-01-25,35-44,M,United Kingdom,City_4,Phone,Silver,1,one_time
16993,2024-05-06,35-44,F,United Kingdom,City_71,Web,Silver,1,occasional
16994,2023-03-06,25-34,F,United Kingdom,City_52,Web,Gold,1,one_time
16995,2023-11-30,45-54,M,United Kingdom,City_35,Web,Bronze,1,occasional
16996,2023-10-09,45-54,M,United Kingdom,City_48,Web,Silver,1,occasional
16997,2023-08-03,35-44,F,United Kingdom,City_92,In-Store,Bronze,1,one_time
16998,2023-05-22,35-44,M,United Kingdom,City_144,Web,Bronze,1,occasional
16999,2024-05-12,35-44,M,United Kingdom,City_115,Web,Silver,1,occasional
17000,2023-11-24,55-64,F,United Kingdom,City_190,Web,Bronze,1,loyal
17001,2023-10-03,55-64,F,United Kingdom,City_97,Web,Bronze,0,one_time
17002,2023-03-04,25-34,M,United Kingdom,City_134,Mobile App,Bronze,0,occasional
17003,2023-03-06,35-44,F,United Kingdom,City_103,Web,Silver,1,at_risk
17004,2023-04-24,45-54,M,Germany,City_26,Mobile App,Bronze,0,occasional
17005,2023-09-19,45-54,M,United Kingdom,City_97,Web,Silver,1,loyal
17006,2023-11-27,45-54,M,United Kingdom,City_36,In-Store,Platinum,1,occasional
17007,2023-10-25,25-34,M,USA,City_169,Web,Bronze,0,occasional
17008,2024-02-05,35-44,M,United Kingdom,City_141,Mobile App,Bronze,1,occasional
17009,2023-11-22,35-44,M,United Kingdom,City_167,Web,Bronze,1,occasional
17010,2023-10-08,35-44,F,United Kingdom,City_1,Web,Platinum,1,occasional
17011,2023-03-21,35-44,M,United Kingdom,City_56,Web,Gold,1,at_risk
17012,2023-05-05,25-34,F,Netherlands,City_16,In-Store,Bronze,1,loyal
17013,2023-06-10,18-24,M,United Kingdom,City_79,Mobile App,Platinum,1,at_risk
17014,2023-04-17,55-64,F,United Kingdom,City_122,Web,Silver,1,one_time
17015,2023-08-26,18-24,F,United Kingdom,City_193,Web,Gold,1,occasional
17016,2023-06-28,25-34,F,Netherlands,City_9,Mobile App,Silver,1,occasional
17017,2023-05-22,55-64,M,United Kingdom,City_58,Mobile App,Bronze,1,occasional
17018,2023-10-28,35-44,F,United Kingdom,City_167,Web,Gold,1,at_risk
17019,2023-03-31,18-24,F,United Kingdom,City_137,Web,Gold,1,occasional
17020,2023-06-07,25-34,F,United Kingdom,City_131,Mobile App,Bronze,1,occasional
17021,2023-03-20,25-34,M,France,City_20,Web,Bronze,1,loyal
17022,2023-11-24,25-34,F,United Kingdom,City_187,Phone,Gold,0,loyal
17023,2024-02-19,18-24,F,United Kingdom,City_50,Web,Gold,1,one_time
17024,2023-08-26,35-44,F,United Kingdom,City_87,In-Store,Bronze,0,one_time
17025,2023-09-01,25-34,Other,Germany,City_89,Web,Silver,1,one_time
17026,2023-02-03,25-34,M,United Kingdom,City_187,Mobile App,Silver,0,one_time
17027,2023-08-18,35-44,F,United Kingdom,City_97,Web,Silver,1,occasional
17028,2023-11-02,18-24,M,United Kingdom,City_113,Web,Bronze,1,occasional
17029,2023-06-15,65+,F,United Kingdom,City_140,In-Store,Silver,1,occasional
17030,2023-06-05,18-24,F,Netherlands,City_155,Web,Bronze,1,one_time
17031,2024-02-13,55-64,M,United Kingdom,City_61,Mobile App,Gold,0,one_time
17032,2023-07-11,25-34,M,Germany,City_176,Web,Silver,1,occasional
17033,2023-06-18,45-54,F,United Kingdom,City_138,Mobile App,Silver,1,at_risk
17034,2023-04-28,45-54,M,United Kingdom,City_98,Web,Silver,0,one_time
17035,2023-10-13,35-44,F,United Kingdom,City_146,Phone,Bronze,1,occasional
17036,2023-10-22,35-44,M,Spain,City_38,Mobile App,Bronze,1,occasional
17037,2023-10-15,25-34,F,France,City_25,In-Store,Platinum,1,occasional
17038,2023-05-20,45-54,F,United Kingdom,City_43,Web,Bronze,1,loyal
17039,2024-01-12,25-34,F,Belgium,City_43,Web,Bronze,0,occasional
17040,2023-03-31,45-54,M,United Kingdom,City_79,Web,Bronze,1,loyal
17041,2023-05-21,35-44,M,United Kingdom,City_59,In-Store,Bronze,0,loyal
17042,2024-01-19,25-34,M,Switzerland,City_18,Web,Bronze,1,occasional
17043,2023-08-08,18-24,M,United Kingdom,City_49,Web,Silver,1,occasional
17044,2023-04-30,25-34,F,United Kingdom,City_140,Web,Bronze,0,occasional
17045,2023-01-30,25-34,F,EIRE,City_145,Web,Silver,1,occasional
17046,2024-04-10,65+,M,United Kingdom,City_158,Mobile App,Bronze,1,occasional
17047,2024-03-25,25-34,F,United Kingdom,City_100,Web,Silver,1,loyal
17048,2023-02-27,25-34,M,United Kingdom,City_18,Web,Platinum,0,occasional
17049,2023-04-21,65+,F,Germany,City_123,Mobile App,Bronze,0,loyal
17050,2023-05-30,35-44,M,United Kingdom,City_52,Web,Gold,1,occasional
17051,2023-12-21,35-44,F,EIRE,City_98,Web,Bronze,0,one_time
17052,2024-01-11,25-34,F,United Kingdom,City_26,Mobile App,Silver,0,at_risk
17053,2024-05-11,25-34,F,Germany,City_5,Web,Silver,1,one_time
17054,2024-04-05,45-54,F,United Kingdom,City_10,Mobile App,Bronze,0,occasional
17055,2023-02-25,35-44,F,Germany,City_68,Mobile App,Silver,1,occasional
17056,2023-03-02,45-54,M,EIRE,City_64,Web,Silver,1,occasional
17057,2023-09-07,45-54,F,United Kingdom,City_38,Web,Silver,1,one_time
17058,2023-08-27,25-34,F,United Kingdom,City_39,Web,Bronze,0,one_time
17059,2023-08-15,35-44,F,Australia,City_17,Web,Bronze,1,loyal
17060,2023-05-04,25-34,M,Germany,City_150,Web,Bronze,0,one_time
17061,2023-08-23,25-34,M,United Kingdom,City_25,Web,Bronze,1,one_time
17062,2023-07-17,35-44,M,France,City_22,Mobile App,Bronze,1,occasional
17063,2023-06-05,35-44,M,United Kingdom,City_169,Web,Gold,1,occasional
17064,2023-11-03,65+,F,Germany,City_159,Phone,Bronze,1,one_time
17065,2023-09-12,18-24,M,United Kingdom,City_93,In-Store,Bronze,0,occasional
17066,2023-03-25,45-54,M,United Kingdom,City_176,Mobile App,Silver,0,loyal
17067,2023-06-26,25-34,F,United Kingdom,City_70,Web,Bronze,1,occasional
17068,2023-02-02,35-44,F,United Kingdom,City_128,In-Store,Bronze,1,loyal
17069,2023-07-05,25-34,M,United Kingdom,City_85,Mobile App,Gold,1,occasional
17070,2023-05-16,25-34,M,United Kingdom,City_86,Mobile App,Bronze,0,loyal
17071,2023-07-25,35-44,M,United Kingdom,City_27,Mobile App,Silver,0,occasional
17072,2023-06-22,55-64,F,United Kingdom,City_142,In-Store,Bronze,1,occasional
17073,2023-03-07,45-54,M,United Kingdom,City_58,Web,Bronze,0,occasional
17074,2023-07-15,18-24,F,United Kingdom,City_72,Web,Bronze,1,loyal
17075,2023-02-25,55-64,M,United Kingdom,City_183,Web,Gold,1,one_time
17076,2023-06-19,65+,F,United Kingdom,City_73,In-Store,Gold,0,loyal
17077,2023-03-14,25-34,M,United Kingdom,City_28,Mobile App,Gold,1,one_time
17078,2024-02-26,55-64,F,United Kingdom,City_189,Web,Bronze,1,occasional
17079,2023-05-06,35-44,F,Netherlands,City_18,Mobile App,Gold,0,occasional
17080,2023-07-26,55-64,M,United Kingdom,City_125,Web,Gold,1,occasional
17081,2024-01-12,35-44,M,United Kingdom,City_133,Web,Silver,1,occasional
17082,2023-06-08,35-44,F,United Kingdom,City_59,Mobile App,Gold,1,loyal
17083,2024-01-12,55-64,F,Netherlands,City_155,Phone,Bronze,1,loyal
17084,2023-05-04,18-24,F,United Kingdom,City_66,Web,Bronze,1,occasional
17085,2023-02-10,25-34,F,France,City_128,Web,Silver,1,one_time
17086,2024-01-31,55-64,M,United Kingdom,City_124,Web,Bronze,0,loyal
17087,2023-04-18,45-54,F,United Kingdom,City_8,Web,Bronze,1,one_time
17088,2024-02-20,25-34,M,United Kingdom,City_168,Web,Bronze,0,loyal
17089,2024-05-25,25-34,M,United Kingdom,City_12,Web,Bronze,1,one_time
17090,2023-09-20,65+,F,United Kingdom,City_61,Mobile App,Silver,1,occasional
17091,2023-10-04,35-44,F,United Kingdom,City_58,Mobile App,Silver,0,occasional
17092,2023-03-17,25-34,F,United Kingdom,City_58,Web,Bronze,1,loyal
17093,2023-08-13,55-64,F,United Kingdom,City_143,Web,Silver,0,one_time
17094,2023-01-10,45-54,M,United Kingdom,City_119,In-Store,Gold,1,occasional
17095,2023-07-25,65+,Other,United Kingdom,City_58,Mobile App,Bronze,1,loyal
17096,2023-08-20,45-54,F,United Kingdom,City_146,Mobile App,Bronze,1,occasional
17097,2023-12-10,25-34,M,United Kingdom,City_156,In-Store,Bronze,1,occasional
17098,2024-04-23,25-34,M,Belgium,City_54,Phone,Gold,1,occasional
17099,2023-08-24,45-54,M,United Kingdom,City_171,Web,Silver,1,occasional
17100,2023-08-15,35-44,F,United Kingdom,City_125,In-Store,Bronze,1,one_time
17101,2024-07-06,35-44,M,Netherlands,City_43,Web,Bronze,0,occasional
17102,2023-03-26,35-44,M,United Kingdom,City_136,Web,Bronze,1,occasional
17103,2023-12-13,45-54,M,United Kingdom,City_62,Web,Silver,1,one_time
17104,2023-03-10,35-44,M,United Kingdom,City_12,In-Store,Silver,1,one_time
17105,2023-07-24,35-44,M,United Kingdom,City_54,Web,Bronze,0,at_risk
17106,2023-08-27,65+,F,United Kingdom,City_172,Phone,Bronze,1,loyal
17107,2023-11-13,45-54,F,Germany,City_85,In-Store,Gold,0,occasional
17108,2023-10-12,45-54,F,Portugal,City_48,Phone,Silver,1,occasional
17109,2024-03-02,25-34,F,United Kingdom,City_60,In-Store,Silver,0,loyal
17110,2023-02-13,35-44,F,United Kingdom,City_102,Web,Silver,0,occasional
17111,2023-09-30,25-34,F,United Kingdom,City_76,Mobile App,Silver,0,one_time
17112,2023-09-18,45-54,F,United Kingdom,City_17,Phone,Bronze,1,loyal
17113,2024-01-25,35-44,F,United Kingdom,City_146,Mobile App,Silver,1,at_risk
17114,2023-11-20,55-64,F,United Kingdom,City_47,Web,Bronze,1,loyal
17115,2023-07-21,35-44,F,United Kingdom,City_158,Web,Platinum,0,occasional
17116,2023-12-25,45-54,F,United Kingdom,City_144,In-Store,Gold,1,one_time
17117,2023-04-02,25-34,F,United Kingdom,City_90,Mobile App,Bronze,0,occasional
17118,2023-04-17,35-44,F,United Kingdom,City_167,Phone,Bronze,1,one_time
17119,2023-12-14,55-64,M,Netherlands,City_47,Web,Bronze,0,one_time
17120,2023-06-23,35-44,M,United Kingdom,City_45,Web,Bronze,1,occasional
17121,2023-09-24,45-54,F,United Kingdom,City_33,Web,Bronze,1,at_risk
17122,2023-05-21,25-34,F,United Kingdom,City_29,Web,Bronze,1,at_risk
17123,2023-01-08,45-54,M,United Kingdom,City_169,Web,Silver,0,one_time
17124,2023-06-18,55-64,F,EIRE,City_62,Mobile App,Silver,0,occasional
17125,2023-05-12,55-64,M,United Kingdom,City_87,Web,Bronze,1,occasional
17126,2023-09-22,25-34,F,United Kingdom,City_146,Mobile App,Silver,1,occasional
17127,2023-07-11,65+,F,United Kingdom,City_147,Web,Platinum,1,loyal
17128,2023-09-17,35-44,M,United Kingdom,City_59,Web,Bronze,1,occasional
17129,2023-01-25,25-34,M,France,City_88,Web,Bronze,1,loyal
17130,2023-06-11,65+,M,Norway,City_120,Web,Platinum,0,occasional
17131,2024-01-30,45-54,F,EIRE,City_70,Mobile App,Platinum,0,occasional
17132,2023-04-05,45-54,M,Spain,City_119,Web,Bronze,1,occasional
17133,2023-03-11,55-64,M,Netherlands,City_165,Mobile App,Gold,1,loyal
17134,2023-04-21,45-54,M,United Kingdom,City_69,Web,Bronze,1,occasional
17135,2023-03-09,18-24,F,United Kingdom,City_139,In-Store,Bronze,1,at_risk
17136,2024-04-06,65+,Other,Germany,City_151,Phone,Silver,1,one_time
17137,2024-02-09,35-44,M,United Kingdom,City_169,In-Store,Bronze,1,one_time
17138,2023-04-12,35-44,F,Portugal,City_40,Phone,Bronze,0,occasional
17139,2023-06-08,45-54,F,United Kingdom,City_76,Web,Bronze,1,occasional
17140,2023-04-13,35-44,F,EIRE,City_151,Mobile App,Bronze,0,one_time
17141,2023-05-30,35-44,F,United Kingdom,City_91,In-Store,Gold,0,at_risk
17142,2023-03-20,25-34,M,France,City_138,Web,Platinum,1,one_time
17143,2023-08-11,35-44,M,United Kingdom,City_105,Web,Platinum,0,occasional
17144,2023-10-31,35-44,M,Norway,City_30,Mobile App,Gold,1,at_risk
17145,2023-03-26,55-64,M,Germany,City_94,Web,Silver,1,occasional
17146,2023-11-06,18-24,M,United Kingdom,City_84,Web,Bronze,1,loyal
17147,2023-05-02,55-64,M,United Kingdom,City_61,Web,Bronze,1,loyal
17148,2023-03-08,45-54,F,United Kingdom,City_29,Phone,Silver,1,one_time
