CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnRisk
15856.0,90,9,1377.79,3,3,2,332,Potential Loyalists,Medium Risk
15857.0,235,7,2937.53,2,2,2,222,At Risk,High Risk
15858.0,26,20,16339.81,4,4,4,444,Champions,Low Risk
15859.0,194,4,2313.52,2,2,2,222,At Risk,High Risk
15860.0,388,1,58.86,1,1,1,111,Lost Customers,High Risk
15861.0,4,25,17185.52,4,4,4,444,Champions,Low Risk
15862.0,193,5,1087.83,2,2,2,222,At Risk,High Risk
15864.0,563,2,244.75,1,1,1,111,Lost Customers,High Risk
15865.0,171,5,1573.66,2,2,2,222,At Risk,High Risk
15866.0,389,1,180.37,1,1,1,111,Lost Customers,High Risk
15867.0,77,13,4682.31,3,3,3,333,Potential Loyalists,Medium Risk
15868.0,11,20,51191.93,4,4,4,444,Champions,Low Risk
15869.0,526,1,29.74,1,1,1,111,Lost Customers,High Risk
15870.0,18,29,19317.33,4,4,4,444,Champions,Low Risk
15871.0,186,5,6255.5,2,2,3,223,At Risk,High Risk
15872.0,343,6,1972.56,1,2,2,122,Lost Customers,High Risk
15873.0,28,22,18038.58,4,4,4,444,Champions,Low Risk
15874.0,4,23,18679.87,4,4,4,444,Champions,Low Risk
15875.0,109,14,5016.51,2,3,3,233,At Risk,High Risk
15876.0,536,1,142.35,1,1,1,111,Lost Customers,High Risk
15877.0,244,7,4658.99,2,2,3,223,At Risk,High Risk
15878.0,485,1,15.04,1,1,1,111,Lost Customers,High Risk
15879.0,361,16,46134.84,1,4,4,144,Loyal Customers,Low Risk
15880.0,3,19,13805.85,4,4,4,444,Champions,Low Risk
15881.0,69,8,1401.18,3,2,2,322,Potential Loyalists,Medium Risk
15882.0,400,1,182.94,1,1,1,111,Lost Customers,High Risk
15883.0,72,4,1079.35,3,2,2,322,Potential Loyalists,Medium Risk
15884.0,10,39,24851.6,4,4,4,444,Champions,Low Risk
15885.0,440,2,1307.65,1,1,2,112,Lost Customers,High Risk
15886.0,550,1,212.28,1,1,1,111,Lost Customers,High Risk
15887.0,214,1,251.47,2,1,1,211,At Risk,High Risk
15888.0,352,5,8799.44,1,2,3,123,Lost Customers,High Risk
15889.0,62,2,283.19,3,1,1,311,Potential Loyalists,Medium Risk
15890.0,229,6,1988.74,2,2,2,222,At Risk,High Risk
15891.0,41,8,2328.86,4,2,2,422,Potential Loyalists,Medium Risk
15892.0,126,7,1179.77,2,2,2,222,At Risk,High Risk
15893.0,73,31,20395.36,3,4,4,344,Loyal Customers,Low Risk
15894.0,145,7,3042.5200000000004,2,2,2,222,At Risk,High Risk
15895.0,16,38,68397.81,4,4,4,444,Champions,Low Risk
15896.0,133,6,1443.84,2,2,2,222,At Risk,High Risk
15897.0,110,4,907.13,2,2,2,222,At Risk,High Risk
15898.0,519,2,154.79,1,1,1,111,Lost Customers,High Risk
15899.0,90,6,886.7,3,2,2,322,Potential Loyalists,Medium Risk
15900.0,454,1,214.14,1,1,1,111,Lost Customers,High Risk
15902.0,406,2,116.99,1,1,1,111,Lost Customers,High Risk
15903.0,11,35,62965.87,4,4,4,444,Champions,Low Risk
15904.0,77,9,2271.13,3,3,2,332,Potential Loyalists,Medium Risk
15905.0,129,6,1490.24,2,2,2,222,At Risk,High Risk
15906.0,31,23,19054.32,4,4,4,444,Champions,Low Risk
15907.0,62,13,2944.24,3,3,2,332,Potential Loyalists,Medium Risk
15908.0,84,5,2942.14,3,2,2,322,Potential Loyalists,Medium Risk
15910.0,463,2,83.9,1,1,1,111,Lost Customers,High Risk
15911.0,371,15,6650.53,1,4,3,143,Loyal Customers,Low Risk
15912.0,123,6,995.31,2,2,2,222,At Risk,High Risk
15913.0,5,23,99821.87,4,4,4,444,Champions,Low Risk
15914.0,35,5,2901.33,4,2,2,422,Potential Loyalists,Medium Risk
15915.0,2,17,12774.9,4,4,4,444,Champions,Low Risk
15917.0,142,11,8285.43,2,3,3,233,At Risk,High Risk
15918.0,45,11,3214.2200000000003,4,3,3,433,Potential Loyalists,Medium Risk
15919.0,73,7,1719.8300000000002,3,2,2,322,Potential Loyalists,Medium Risk
15920.0,2,32,37636.89,4,4,4,444,Champions,Low Risk
15921.0,24,7,2481.6000000000004,4,2,2,422,Potential Loyalists,Medium Risk
15922.0,482,2,331.7,1,1,1,111,Lost Customers,High Risk
15923.0,75,5,2079.09,3,2,2,322,Potential Loyalists,Medium Risk
15925.0,102,3,483.33,3,1,1,311,Potential Loyalists,Medium Risk
15926.0,484,2,1300.89,1,1,2,112,Lost Customers,High Risk
15927.0,328,1,11.45,1,1,1,111,Lost Customers,High Risk
15928.0,42,14,3888.09,4,3,3,433,Potential Loyalists,Medium Risk
15929.0,307,1,41.89,1,1,1,111,Lost Customers,High Risk
15930.0,375,10,10391.93,1,3,3,133,Lost Customers,High Risk
15931.0,155,5,2994.7200000000003,2,2,2,222,At Risk,High Risk
15932.0,167,9,2506.52,2,3,2,232,At Risk,High Risk
15933.0,70,12,3177.04,3,3,3,333,Potential Loyalists,Medium Risk
15934.0,284,9,2193.66,1,3,2,132,Lost Customers,High Risk
15935.0,113,9,2549.84,2,3,2,232,At Risk,High Risk
15936.0,72,7,1287.97,3,2,2,322,Potential Loyalists,Medium Risk
15937.0,317,1,79.92,1,1,1,111,Lost Customers,High Risk
15938.0,327,8,12284.24,1,2,4,124,Lost Customers,High Risk
15939.0,26,30,23941.4,4,4,4,444,Champions,Low Risk
15940.0,600,1,194.6,1,1,1,111,Lost Customers,High Risk
15941.0,367,1,70.86,1,1,1,111,Lost Customers,High Risk
15942.0,62,6,1530.84,3,2,2,322,Potential Loyalists,Medium Risk
15943.0,93,11,1901.99,3,3,2,332,Potential Loyalists,Medium Risk
15944.0,68,10,3274.61,3,3,3,333,Potential Loyalists,Medium Risk
15945.0,155,5,1355.69,2,2,2,222,At Risk,High Risk
15946.0,238,11,8466.97,2,3,3,233,At Risk,High Risk
15947.0,114,13,3230.0,2,3,3,233,At Risk,High Risk
15948.0,333,2,78.72999999999999,1,1,1,111,Lost Customers,High Risk
15949.0,60,10,4644.820000000001,3,3,3,333,Potential Loyalists,Medium Risk
15950.0,56,7,1335.95,3,2,2,322,Potential Loyalists,Medium Risk
15951.0,420,2,113.71,1,1,1,111,Lost Customers,High Risk
15952.0,30,11,9425.79,4,3,3,433,Potential Loyalists,Medium Risk
15953.0,120,10,2233.61,2,3,2,232,At Risk,High Risk
15954.0,65,10,10800.51,3,3,3,333,Potential Loyalists,Medium Risk
15955.0,419,2,1317.4299999999998,1,1,2,112,Lost Customers,High Risk
15956.0,221,8,3212.33,2,2,3,223,At Risk,High Risk
15957.0,108,1,119.64,2,1,1,211,At Risk,High Risk
15958.0,89,6,486.65,3,2,1,321,Potential Loyalists,Medium Risk
15959.0,86,11,3215.38,3,3,3,333,Potential Loyalists,Medium Risk
15960.0,5,41,38680.94,4,4,4,444,Champions,Low Risk
15961.0,478,1,130.75,1,1,1,111,Lost Customers,High Risk
15962.0,10,41,28234.73,4,4,4,444,Champions,Low Risk
15963.0,41,10,2725.74,4,3,2,432,Potential Loyalists,Medium Risk
15964.0,234,4,722.49,2,2,1,221,At Risk,High Risk
15965.0,133,6,1509.08,2,2,2,222,At Risk,High Risk
15968.0,133,7,1202.91,2,2,2,222,At Risk,High Risk
15969.0,141,7,2725.7,2,2,2,222,At Risk,High Risk
15970.0,490,1,81.06,1,1,1,111,Lost Customers,High Risk
15971.0,116,6,27038.17,2,2,4,224,At Risk,High Risk
15972.0,380,1,98.59,1,1,1,111,Lost Customers,High Risk
15973.0,152,3,2082.08,2,1,2,212,At Risk,High Risk
15974.0,420,3,1130.91,1,1,2,112,Lost Customers,High Risk
15975.0,74,10,1483.2,3,3,2,332,Potential Loyalists,Medium Risk
15977.0,249,4,609.22,2,2,1,221,At Risk,High Risk
15978.0,221,13,6338.25,2,3,3,233,At Risk,High Risk
15979.0,70,10,4185.9,3,3,3,333,Potential Loyalists,Medium Risk
15980.0,1,29,36128.84,4,4,4,444,Champions,Low Risk
15981.0,121,8,1317.97,2,2,2,222,At Risk,High Risk
15982.0,392,2,846.95,1,1,1,111,Lost Customers,High Risk
15983.0,42,10,3347.0,4,3,3,433,Potential Loyalists,Medium Risk
15984.0,87,8,2288.99,3,2,2,322,Potential Loyalists,Medium Risk
15985.0,6,16,13158.9,4,4,4,444,Champions,Low Risk
15986.0,164,6,3353.11,2,2,3,223,At Risk,High Risk
15987.0,480,1,100.36,1,1,1,111,Lost Customers,High Risk
15988.0,74,13,3180.0600000000004,3,3,3,333,Potential Loyalists,Medium Risk
15989.0,89,6,588.27,3,2,1,321,Potential Loyalists,Medium Risk
15990.0,60,9,1516.62,3,3,2,332,Potential Loyalists,Medium Risk
15991.0,6,22,12795.32,4,4,4,444,Champions,Low Risk
15992.0,81,5,2234.75,3,2,2,322,Potential Loyalists,Medium Risk
15993.0,524,1,72.98,1,1,1,111,Lost Customers,High Risk
15994.0,468,1,47.01,1,1,1,111,Lost Customers,High Risk
15995.0,49,11,7309.01,4,3,3,433,Potential Loyalists,Medium Risk
15997.0,98,7,7083.06,3,2,3,323,Potential Loyalists,Medium Risk
15998.0,176,9,4876.4,2,3,3,233,At Risk,High Risk
15999.0,59,11,3148.49,3,3,3,333,Potential Loyalists,Medium Risk
16000.0,359,2,356.12,1,1,1,111,Lost Customers,High Risk
16001.0,100,12,5822.43,3,3,3,333,Potential Loyalists,Medium Risk
16002.0,21,40,29335.72,4,4,4,444,Champions,Low Risk
16003.0,49,13,2793.9,4,3,2,432,Potential Loyalists,Medium Risk
16004.0,57,12,10052.97,3,3,3,333,Potential Loyalists,Medium Risk
16005.0,468,1,217.47000000000003,1,1,1,111,Lost Customers,High Risk
16006.0,28,28,32117.6,4,4,4,444,Champions,Low Risk
16007.0,86,9,4266.14,3,3,3,333,Potential Loyalists,Medium Risk
16008.0,63,9,1726.86,3,3,2,332,Potential Loyalists,Medium Risk
16009.0,381,2,501.98,1,1,1,111,Lost Customers,High Risk
16010.0,95,15,3411.02,3,4,3,343,Loyal Customers,Low Risk
16011.0,527,1,200.72,1,1,1,111,Lost Customers,High Risk
16013.0,5,26,31425.19,4,4,4,444,Champions,Low Risk
16014.0,3,38,37268.47,4,4,4,444,Champions,Low Risk
16015.0,1,45,40075.57,4,4,4,444,Champions,Low Risk
16016.0,1,36,29383.34,4,4,4,444,Champions,Low Risk
16018.0,53,11,3163.74,3,3,3,333,Potential Loyalists,Medium Risk
16019.0,276,10,31458.67,2,3,4,234,At Risk,High Risk
16020.0,45,11,3368.41,4,3,3,433,Potential Loyalists,Medium Risk
16021.0,64,17,3554.77,3,4,3,343,Loyal Customers,Low Risk
16022.0,136,5,986.06,2,2,2,222,At Risk,High Risk
16023.0,404,1,219.79,1,1,1,111,Lost Customers,High Risk
16024.0,5,28,19242.79,4,4,4,444,Champions,Low Risk
16025.0,170,4,753.36,2,2,1,221,At Risk,High Risk
16026.0,2,24,12478.99,4,4,4,444,Champions,Low Risk
16027.0,273,6,2048.63,2,2,2,222,At Risk,High Risk
16028.0,89,4,1555.7600000000002,3,2,2,322,Potential Loyalists,Medium Risk
16029.0,54,12,51833.74,3,3,4,334,Potential Loyalists,Medium Risk
16030.0,312,1,32.05,1,1,1,111,Lost Customers,High Risk
16031.0,64,4,413.47,3,2,1,321,Potential Loyalists,Medium Risk
16032.0,41,30,69334.72,4,4,4,444,Champions,Low Risk
16033.0,10,29,26047.88,4,4,4,444,Champions,Low Risk
16034.0,212,1,740.58,2,1,1,211,At Risk,High Risk
16035.0,8,40,49270.4,4,4,4,444,Champions,Low Risk
16036.0,87,6,2275.39,3,2,2,322,Potential Loyalists,Medium Risk
16037.0,84,10,3488.38,3,3,3,333,Potential Loyalists,Medium Risk
16038.0,286,10,5117.67,1,3,3,133,Lost Customers,High Risk
16039.0,273,4,1877.56,2,2,2,222,At Risk,High Risk
16040.0,57,13,4144.99,3,3,3,333,Potential Loyalists,Medium Risk
16041.0,49,18,13738.02,4,4,4,444,Champions,Low Risk
16042.0,129,11,2704.41,2,3,2,232,At Risk,High Risk
16043.0,66,8,2075.75,3,2,2,322,Potential Loyalists,Medium Risk
16044.0,456,2,65.37,1,1,1,111,Lost Customers,High Risk
16045.0,511,1,29.74,1,1,1,111,Lost Customers,High Risk
16046.0,127,5,1585.72,2,2,2,222,At Risk,High Risk
16047.0,172,33,45815.42,2,4,4,244,Loyal Customers,Low Risk
16048.0,77,16,5731.46,3,4,3,343,Loyal Customers,Low Risk
16049.0,137,5,1526.15,2,2,2,222,At Risk,High Risk
16050.0,48,10,3460.44,4,3,3,433,Potential Loyalists,Medium Risk
16051.0,494,2,422.89,1,1,1,111,Lost Customers,High Risk
16052.0,156,12,3831.3,2,3,3,233,At Risk,High Risk
16053.0,168,13,3820.29,2,3,3,233,At Risk,High Risk
16054.0,80,7,2972.03,3,2,2,322,Potential Loyalists,Medium Risk
16055.0,274,1,53.88,2,1,1,211,At Risk,High Risk
16056.0,99,8,2106.92,3,2,2,322,Potential Loyalists,Medium Risk
16057.0,142,9,2627.35,2,3,2,232,At Risk,High Risk
16058.0,144,7,1275.59,2,2,2,222,At Risk,High Risk
16059.0,12,25,17400.57,4,4,4,444,Champions,Low Risk
16060.0,36,4,510.93,4,2,1,421,Potential Loyalists,Medium Risk
16061.0,439,1,308.98,1,1,1,111,Lost Customers,High Risk
16062.0,5,41,30647.1,4,4,4,444,Champions,Low Risk
16063.0,494,1,199.04,1,1,1,111,Lost Customers,High Risk
16064.0,229,5,1886.57,2,2,2,222,At Risk,High Risk
16065.0,414,1,106.93,1,1,1,111,Lost Customers,High Risk
16066.0,118,11,16848.710000000003,2,3,4,234,At Risk,High Risk
16067.0,455,1,9.36,1,1,1,111,Lost Customers,High Risk
16068.0,433,2,103.77,1,1,1,111,Lost Customers,High Risk
16069.0,99,8,3846.66,3,2,3,323,Potential Loyalists,Medium Risk
16070.0,14,27,23511.26,4,4,4,444,Champions,Low Risk
16071.0,474,2,974.39,1,1,2,112,Lost Customers,High Risk
16072.0,83,6,1459.73,3,2,2,322,Potential Loyalists,Medium Risk
16073.0,5,32,33340.95,4,4,4,444,Champions,Low Risk
16074.0,113,9,3422.73,2,3,3,233,At Risk,High Risk
16075.0,93,8,1416.17,3,2,2,322,Potential Loyalists,Medium Risk
16077.0,63,7,1272.04,3,2,2,322,Potential Loyalists,Medium Risk
16078.0,10,30,17476.71,4,4,4,444,Champions,Low Risk
16079.0,12,32,23174.1,4,4,4,444,Champions,Low Risk
16080.0,393,2,69.63,1,1,1,111,Lost Customers,High Risk
16081.0,264,6,2494.02,2,2,2,222,At Risk,High Risk
16082.0,1,25,19297.58,4,4,4,444,Champions,Low Risk
16084.0,105,12,3814.74,3,3,3,333,Potential Loyalists,Medium Risk
16085.0,77,6,1365.7,3,2,2,322,Potential Loyalists,Medium Risk
16086.0,76,10,2027.58,3,3,2,332,Potential Loyalists,Medium Risk
16087.0,171,17,5821.0,2,4,3,243,Loyal Customers,Low Risk
16088.0,165,1,47.45,2,1,1,211,At Risk,High Risk
16089.0,10,37,37745.060000000005,4,4,4,444,Champions,Low Risk
16090.0,49,33,18375.91,4,4,4,444,Champions,Low Risk
16091.0,274,11,4577.04,2,3,3,233,At Risk,High Risk
16092.0,126,9,3192.51,2,3,3,233,At Risk,High Risk
16093.0,48,13,5093.73,4,3,3,433,Potential Loyalists,Medium Risk
16094.0,229,10,4329.89,2,3,3,233,At Risk,High Risk
16095.0,79,12,6048.57,3,3,3,333,Potential Loyalists,Medium Risk
16096.0,60,4,641.8100000000001,3,2,1,321,Potential Loyalists,Medium Risk
16097.0,120,12,4480.01,2,3,3,233,At Risk,High Risk
16098.0,1,36,30118.460000000003,4,4,4,444,Champions,Low Risk
16099.0,66,11,2109.19,3,3,2,332,Potential Loyalists,Medium Risk
16100.0,98,9,1686.5,3,3,2,332,Potential Loyalists,Medium Risk
16101.0,432,2,340.38,1,1,1,111,Lost Customers,High Risk
16102.0,202,4,345.63,2,2,1,221,At Risk,High Risk
16103.0,41,11,14718.98,4,3,4,434,Potential Loyalists,Medium Risk
16104.0,36,31,21558.39,4,4,4,444,Champions,Low Risk
16105.0,82,10,5599.39,3,3,3,333,Potential Loyalists,Medium Risk
16106.0,147,2,390.28,2,1,1,211,At Risk,High Risk
16107.0,364,7,20976.45,1,2,4,124,Lost Customers,High Risk
16108.0,391,8,3626.83,1,2,3,123,Lost Customers,High Risk
16109.0,326,4,3970.39,1,2,3,123,Lost Customers,High Risk
16110.0,8,30,15721.44,4,4,4,444,Champions,Low Risk
16111.0,526,1,429.26,1,1,1,111,Lost Customers,High Risk
16112.0,241,16,8678.68,2,4,3,243,Loyal Customers,Low Risk
16113.0,126,4,719.32,2,2,1,221,At Risk,High Risk
16115.0,4,25,43998.81,4,4,4,444,Champions,Low Risk
16116.0,371,4,800.14,1,2,1,121,Lost Customers,High Risk
16117.0,60,12,2063.23,3,3,2,332,Potential Loyalists,Medium Risk
16118.0,7,31,34097.66,4,4,4,444,Champions,Low Risk
16119.0,66,12,1822.47,3,3,2,332,Potential Loyalists,Medium Risk
16121.0,71,15,47267.96,3,4,4,344,Loyal Customers,Low Risk
16122.0,300,2,1128.68,1,1,2,112,Lost Customers,High Risk
16123.0,337,9,2776.63,1,3,2,132,Lost Customers,High Risk
16125.0,92,7,887.4,3,2,2,322,Potential Loyalists,Medium Risk
16126.0,22,4,1845.98,4,2,2,422,Potential Loyalists,Medium Risk
16127.0,2,28,23513.89,4,4,4,444,Champions,Low Risk
16128.0,4,31,43725.95,4,4,4,444,Champions,Low Risk
16129.0,89,3,3433.67,3,1,3,313,Potential Loyalists,Medium Risk
16130.0,78,11,3386.07,3,3,3,333,Potential Loyalists,Medium Risk
16131.0,109,15,6038.77,2,4,3,243,Loyal Customers,Low Risk
16132.0,230,9,2549.28,2,3,2,232,At Risk,High Risk
16133.0,8,24,14117.94,4,4,4,444,Champions,Low Risk
16134.0,77,11,9484.32,3,3,3,333,Potential Loyalists,Medium Risk
16135.0,14,24,21177.36,4,4,4,444,Champions,Low Risk
16136.0,76,4,997.61,3,2,2,322,Potential Loyalists,Medium Risk
16137.0,499,1,44.12,1,1,1,111,Lost Customers,High Risk
16138.0,2,37,26745.14,4,4,4,444,Champions,Low Risk
16139.0,470,2,273.2,1,1,1,111,Lost Customers,High Risk
16140.0,277,2,256.46,2,1,1,211,At Risk,High Risk
16141.0,85,12,2839.3,3,3,2,332,Potential Loyalists,Medium Risk
16142.0,447,2,324.03,1,1,1,111,Lost Customers,High Risk
16143.0,319,16,12940.5,1,4,4,144,Loyal Customers,Low Risk
16144.0,392,2,129.44,1,1,1,111,Lost Customers,High Risk
16145.0,111,1,66.13,2,1,1,211,At Risk,High Risk
16146.0,580,1,93.52,1,1,1,111,Lost Customers,High Risk
16147.0,167,1,72.72,2,1,1,211,At Risk,High Risk
16148.0,22,39,22039.25,4,4,4,444,Champions,Low Risk
16149.0,87,10,4195.3,3,3,3,333,Potential Loyalists,Medium Risk
16150.0,74,9,8162.8,3,3,3,333,Potential Loyalists,Medium Risk
16152.0,438,1,21.34,1,1,1,111,Lost Customers,High Risk
16153.0,275,7,3933.28,2,2,3,223,At Risk,High Risk
16154.0,73,10,2538.26,3,3,2,332,Potential Loyalists,Medium Risk
16155.0,326,10,6559.06,1,3,3,133,Lost Customers,High Risk
16156.0,315,15,10940.17,1,4,3,143,Loyal Customers,Low Risk
16157.0,341,2,109.59,1,1,1,111,Lost Customers,High Risk
16158.0,419,1,4.93,1,1,1,111,Lost Customers,High Risk
16159.0,532,1,1074.69,1,1,2,112,Lost Customers,High Risk
16160.0,28,37,57321.09,4,4,4,444,Champions,Low Risk
16161.0,33,29,27086.36,4,4,4,444,Champions,Low Risk
16162.0,256,7,12124.09,2,2,4,224,At Risk,High Risk
16163.0,61,13,4351.61,3,3,3,333,Potential Loyalists,Medium Risk
16165.0,412,1,207.45,1,1,1,111,Lost Customers,High Risk
16166.0,57,11,7918.4,3,3,3,333,Potential Loyalists,Medium Risk
16167.0,40,11,1583.04,4,3,2,432,Potential Loyalists,Medium Risk
16168.0,74,9,5240.22,3,3,3,333,Potential Loyalists,Medium Risk
16169.0,384,6,962.32,1,2,2,122,Lost Customers,High Risk
16170.0,6,28,45646.36,4,4,4,444,Champions,Low Risk
16171.0,30,10,2526.41,4,3,2,432,Potential Loyalists,Medium Risk
16172.0,89,13,4924.84,3,3,3,333,Potential Loyalists,Medium Risk
16173.0,97,8,1480.3,3,2,2,322,Potential Loyalists,Medium Risk
16174.0,33,7,5623.88,4,2,3,423,Potential Loyalists,Medium Risk
16175.0,7,28,53463.39,4,4,4,444,Champions,Low Risk
16176.0,153,5,10956.1,2,2,3,223,At Risk,High Risk
16177.0,2,19,17232.670000000002,4,4,4,444,Champions,Low Risk
16178.0,5,20,41969.77,4,4,4,444,Champions,Low Risk
16179.0,221,6,1028.84,2,2,2,222,At Risk,High Risk
16180.0,370,2,2209.65,1,1,2,112,Lost Customers,High Risk
16181.0,54,13,9806.74,3,3,3,333,Potential Loyalists,Medium Risk
16182.0,130,5,827.29,2,2,1,221,At Risk,High Risk
16183.0,69,9,3068.62,3,3,2,332,Potential Loyalists,Medium Risk
16184.0,50,12,2840.7200000000003,4,3,2,432,Potential Loyalists,Medium Risk
16185.0,59,11,2633.08,3,3,2,332,Potential Loyalists,Medium Risk
16186.0,11,22,10135.54,4,4,3,443,Champions,Low Risk
16187.0,116,10,3827.14,2,3,3,233,At Risk,High Risk
16188.0,507,1,1324.81,1,1,2,112,Lost Customers,High Risk
16189.0,4,26,15184.41,4,4,4,444,Champions,Low Risk
16190.0,62,8,2155.57,3,2,2,322,Potential Loyalists,Medium Risk
16191.0,87,15,8014.72,3,4,3,343,Loyal Customers,Low Risk
16193.0,505,2,284.77,1,1,1,111,Lost Customers,High Risk
16194.0,270,15,10036.72,2,4,3,243,Loyal Customers,Low Risk
16195.0,129,12,3588.89,2,3,3,233,At Risk,High Risk
16196.0,164,4,1594.72,2,2,2,222,At Risk,High Risk
16197.0,93,6,2954.83,3,2,2,322,Potential Loyalists,Medium Risk
16198.0,457,2,77.19,1,1,1,111,Lost Customers,High Risk
16199.0,326,1,332.15,1,1,1,111,Lost Customers,High Risk
16200.0,10,35,19355.02,4,4,4,444,Champions,Low Risk
16201.0,385,1,12.86,1,1,1,111,Lost Customers,High Risk
16203.0,82,5,868.53,3,2,1,321,Potential Loyalists,Medium Risk
16204.0,22,33,23845.83,4,4,4,444,Champions,Low Risk
16205.0,419,6,1757.37,1,2,2,122,Lost Customers,High Risk
16206.0,88,4,4617.8,3,2,3,323,Potential Loyalists,Medium Risk
16207.0,72,4,433.65,3,2,1,321,Potential Loyalists,Medium Risk
16209.0,391,1,184.87,1,1,1,111,Lost Customers,High Risk
16210.0,158,9,3102.88,2,3,3,233,At Risk,High Risk
16211.0,86,9,3493.75,3,3,3,333,Potential Loyalists,Medium Risk
16212.0,483,2,502.97,1,1,1,111,Lost Customers,High Risk
16213.0,2,34,33198.22,4,4,4,444,Champions,Low Risk
16214.0,97,4,344.29,3,2,1,321,Potential Loyalists,Medium Risk
16215.0,62,12,4847.75,3,3,3,333,Potential Loyalists,Medium Risk
16217.0,89,13,5873.07,3,3,3,333,Potential Loyalists,Medium Risk
16218.0,290,6,1858.15,1,2,2,122,Lost Customers,High Risk
16219.0,84,11,17097.489999999998,3,3,4,334,Potential Loyalists,Medium Risk
16220.0,418,1,17.27,1,1,1,111,Lost Customers,High Risk
16221.0,13,23,17214.18,4,4,4,444,Champions,Low Risk
16222.0,3,45,41248.29,4,4,4,444,Champions,Low Risk
16224.0,8,31,26966.69,4,4,4,444,Champions,Low Risk
16225.0,61,8,3305.18,3,2,3,323,Potential Loyalists,Medium Risk
16227.0,6,39,32391.15,4,4,4,444,Champions,Low Risk
16228.0,173,9,2969.27,2,3,2,232,At Risk,High Risk
16229.0,458,2,1051.74,1,1,2,112,Lost Customers,High Risk
16230.0,29,34,27137.89,4,4,4,444,Champions,Low Risk
16231.0,522,2,133.49,1,1,1,111,Lost Customers,High Risk
16232.0,1,36,55164.71,4,4,4,444,Champions,Low Risk
16233.0,100,6,3491.44,3,2,3,323,Potential Loyalists,Medium Risk
16234.0,391,1,102.56,1,1,1,111,Lost Customers,High Risk
16235.0,418,2,522.0,1,1,1,111,Lost Customers,High Risk
16236.0,4,32,37374.94,4,4,4,444,Champions,Low Risk
16237.0,393,3,1331.7,1,1,2,112,Lost Customers,High Risk
16238.0,12,27,18142.36,4,4,4,444,Champions,Low Risk
16239.0,136,4,4287.28,2,2,3,223,At Risk,High Risk
16240.0,610,1,88.28,1,1,1,111,Lost Customers,High Risk
16241.0,174,16,3681.43,2,4,3,243,Loyal Customers,Low Risk
16242.0,74,5,550.7,3,2,1,321,Potential Loyalists,Medium Risk
16243.0,75,5,1390.26,3,2,2,322,Potential Loyalists,Medium Risk
16244.0,474,1,37.36,1,1,1,111,Lost Customers,High Risk
16245.0,216,15,8730.23,2,4,3,243,Loyal Customers,Low Risk
16246.0,161,9,3964.67,2,3,3,233,At Risk,High Risk
16249.0,192,9,3177.4,2,3,3,233,At Risk,High Risk
16250.0,203,5,1825.17,2,2,2,222,At Risk,High Risk
16251.0,53,10,3485.8900000000003,3,3,3,333,Potential Loyalists,Medium Risk
16252.0,130,2,350.97,2,1,1,211,At Risk,High Risk
16253.0,373,1,148.7,1,1,1,111,Lost Customers,High Risk
16254.0,4,20,14842.49,4,4,4,444,Champions,Low Risk
16255.0,84,11,4400.66,3,3,3,333,Potential Loyalists,Medium Risk
16256.0,63,10,2920.62,3,3,2,332,Potential Loyalists,Medium Risk
16257.0,32,24,14587.78,4,4,4,444,Champions,Low Risk
16258.0,56,5,1337.63,3,2,2,322,Potential Loyalists,Medium Risk
16259.0,379,1,66.85,1,1,1,111,Lost Customers,High Risk
16260.0,401,1,206.46,1,1,1,111,Lost Customers,High Risk
16261.0,194,11,11424.28,2,3,4,234,At Risk,High Risk
16262.0,10,34,27778.460000000003,4,4,4,444,Champions,Low Risk
16263.0,85,12,3875.29,3,3,3,333,Potential Loyalists,Medium Risk
16264.0,53,9,10427.34,3,3,3,333,Potential Loyalists,Medium Risk
16265.0,42,7,1107.88,4,2,2,422,Potential Loyalists,Medium Risk
16266.0,19,38,36481.24,4,4,4,444,Champions,Low Risk
16267.0,329,1,109.94,1,1,1,111,Lost Customers,High Risk
16268.0,2,30,16633.98,4,4,4,444,Champions,Low Risk
16269.0,75,11,8375.29,3,3,3,333,Potential Loyalists,Medium Risk
16270.0,19,40,47502.72,4,4,4,444,Champions,Low Risk
16271.0,113,9,13548.64,2,3,4,234,At Risk,High Risk
